600	37.4800
602	39.5200
604	42.1600
606	45.6400
608	49.9600
610	55.2400
612	61.1600
614	67.6800
616	74.0800
618	79.7600
620	83.6400
622	84.8400
624	82.9200
626	77.8800
628	70.1600
630	61.1200
632	51.7600
634	42.9200
636	35.2000
638	29.0400
640	24.0800
642	20.2400
644	17.1600
646	14.8400
648	13.0000
650	11.5600
652	10.3600
654	9.4400
656	8.6800
658	8.0800
660	7.5200
662	7.0400
664	6.6400
666	6.2800
668	6.0000
670	5.7200
672	5.4800
674	5.2800
676	5.1200
678	4.9200
680	4.7600
682	4.6400
684	4.4800
686	4.3600
688	4.2800
690	4.1600
692	4.0800
694	4.0000
696	3.9600
698	3.8800
700	3.8400
702	3.8000
704	3.7600
706	3.7200
708	3.7200
710	3.6800
712	3.6400
714	3.6000
716	3.6000
718	3.5600
720	3.5200
722	0.2444
724	0.2417
726	0.2389
728	3.4000
730	3.3600
732	3.3200
734	3.2800
736	3.2400
738	3.2400
740	3.2000
742	3.1600
744	3.1600
746	3.1200
748	3.0800
750	3.0400
752	3.0000
754	2.9600
756	2.9200
758	2.8800
760	2.8400
762	2.7600
764	2.7200
766	2.6800
768	2.6400
770	2.6000
772	2.5600
774	2.4800
776	2.4000
778	2.3600
780	2.2800
782	2.2400
784	2.1600
786	2.0800
788	2.0000
790	1.9600
792	1.8800
794	1.8000
796	1.7200
798	1.6400
800	1.6000
