602	10.5200
604	9.4960
606	8.4920
608	7.6840
610	7.0120
612	6.4720
614	6.0320
616	5.6640
618	5.3520
620	5.0880
622	4.8600
624	4.6640
626	4.4920
628	4.3400
630	4.2040
632	4.0880
634	3.9840
636	3.8960
638	3.8120
640	3.7440
642	3.6800
644	3.6280
646	3.5800
648	3.5360
650	3.4920
652	3.4560
654	3.4080
656	3.3440
658	3.3120
660	3.2600
662	3.1960
664	3.1280
666	3.0520
668	2.9720
670	2.8840
672	2.7960
674	2.7080
676	2.6200
678	2.5320
680	2.4480
682	2.3640
684	2.2840
686	2.2040
688	2.1320
690	2.0640
692	2.0000
694	1.9400
696	1.8840
698	1.8360
700	1.7880
702	1.7440
704	1.7040
706	1.6640
708	1.6240
710	1.5880
712	1.5480
714	1.5160
716	1.4800
718	1.4440
720	1.4120
722	1.3840
724	1.3600
726	1.3360
728	1.3200
730	1.3080
732	1.3040
734	1.3080
736	1.3160
738	1.3320
740	1.3560
742	1.3840
744	1.4200
746	1.4640
748	1.5080
750	1.5520
752	1.5960
754	1.6360
756	1.6600
758	1.6680
760	1.6560
762	1.6280
764	1.5840
766	1.5240
768	1.4560
770	1.3880
772	1.3200
774	1.2560
776	1.1960
778	1.1400
780	1.0920
782	1.0480
784	1.0120
786	0.9800
788	0.9520
790	0.9320
792	0.9120
794	0.8920
796	0.8760
798	0.8640
800	0.8600
