608	2.2000
610	2.0280
612	1.8520
614	1.6880
616	1.5360
618	1.3920
620	1.2640
622	1.1480
624	1.0440
626	0.9520
628	0.8640
630	0.7840
632	0.7160
634	0.6520
636	0.5920
638	0.5440
640	0.5000
642	0.4640
644	0.4320
646	0.4080
648	0.3840
650	0.3640
652	0.3440
654	0.3280
656	0.3080
658	0.2840
660	0.2760
662	0.2640
664	0.2480
666	0.2360
668	0.2240
670	0.2120
672	0.2000
674	0.1880
676	0.1800
678	0.1720
680	0.1640
682	0.1560
684	0.1480
686	0.1440
688	0.1360
690	0.1320
692	0.1280
694	0.1240
696	0.1200
698	0.1160
700	0.1120
702	0.1080
704	0.1080
706	0.1040
708	0.1000
710	0.1000
712	0.1000
714	0.0960
716	0.0960
718	0.0960
720	0.0920
722	0.0920
724	0.0920
726	0.0880
728	0.0880
730	0.0880
732	0.0880
734	0.0840
736	0.0840
738	0.0840
740	0.0840
742	0.0800
744	0.0800
746	0.0800
748	0.0800
750	0.0760
752	0.0760
754	0.0760
756	0.0760
758	0.0760
760	0.0720
762	0.0720
764	0.0720
766	0.0720
768	0.0720
770	0.0720
772	0.0720
774	0.0680
776	0.0680
778	0.0680
780	0.0680
782	0.0680
784	0.0680
786	0.0680
788	0.0640
790	0.0640
792	0.0640
794	0.0640
796	0.0640
798	0.0640
800	0.0600
